customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_body,timestamp,IP address,Sentiment,review_date
279606,24,B008MY1F8W,680240984,INPA K+CAN K+DCAN Car Diagnostic tool Cable OBD USB Interface for BMW R56 E87 E93 E70,Mobile_Electronics,5,2,2,N,Y,Worked with MHD Flasher for Android.  Used to flash performance tunes to BMW 135i/335i N54 engines.,1440961489,207.212.248.90,1,31-08-2015
10947966,25,B00KW3XNUE,219920841,Magicfly Wireless RF Item Locator Key Finder 1 RF Transmitter and 6 Receivers,Mobile_Electronics,2,0,0,N,N,"Just arrived,  read instructions and attacked my #1 to key chain. Installed battery but for the life of me, was unable to CLOSE the cap. 100 times and still no go. #1 is out and apparently is broken. Tried #2 and did mange to close the cap. Have not tried #3 or #4 yet. Surely they can make a quality cover for the device. Thinking of returning the item and look for better quality battery cover. The font on the instructions are  too tiny to read, sure you can afford a larger print. No phone number or web address to contact for a replacement of #1. Hmmm...maybe you KNEW you had an inferior battery cover and  didn't care to deal with the complaints!",1440988495,215.7.199.46,0,31-08-2015
18387442,26,B009NGR0AK,254898339,Humminbird XNT 9 28 T Transom Mount Single/Dual Beam Transducer,Mobile_Electronics,5,1,1,N,Y,I bought this unit as a replacement for my portable fish finder. Works great as did the original. I replaced it because the original was accidentally damaged.,1441017087,212.10.36.167,1,31-08-2015
48950322,27,B011W26BU2,938399424,"Bluetooth Speakers, SoundPal Cube F1 5 Watt Bluetooth Speaker Compatible with all Bluetooth Devices",Mobile_Electronics,4,2,2,N,Y,"I am giving the speakers a test drive as I write this review. I am deeply impressed by the sound quality of this little box. The high end is really nice. The bass is somewhat lacking, but, I didn't expect room-shaking bass anyway. These are a keeper!!!",1440982001,217.232.39.78,1,31-08-2015
48148197,28,B00PAP68WO,366592530,Foxnovo 3.7V 380mAh 25C Rechargeable Lipo Battery for Hubsan X4 H107 Ladybird RC Quadcopter (Blue),Mobile_Electronics,5,0,0,N,Y,Met my application needs very well.,1441039642,220.152.148.128,1,31-08-2015
133451,29,B0105XU088,673736961,AUSDOM AD170 Car DVR Dashboard Camcorder + G-Sensor + 2.0 Inch HD LCD TFT Display + 110� Viewing Angle Automobile Dashboard Camera Records in 1080p Full HD (Iron Gray),Mobile_Electronics,5,0,1,N,N,This dash cam gives me life. I am an african american and anyone with a television knows that racial profiling of minorities is a huge problem in America. I got my dash cam to record my trips but I also use it to record any police stops. So far no stops. Yay me BUT I took the scenic route to the beach and pointed my camera at the ocean as I drove. Beautiful. The video is crystal clear and vivid. I like it so much my husband wants one too. I recieved this dash cam at a discount in exchange for an honest and unbiased review of how well it performed.,1441040447,212.190.95.199,1,31-08-2015
24863069,30,B00LTCIT7Y,332806411,Astatic (302-10005) D104M6B Amplified Ceramic Power 4-Pin CB Microphone,Mobile_Electronics,2,0,0,N,Y,Scratchy when keyed up,1440977162,219.28.245.145,0,31-08-2015
6202237,31,B00KGPB9ZY,345680591,AODE� 2x A Pair 42mm 3W Super Bright White Car Truck Vehicle COB LED Bulbs Festoon Interior Dome Map Lamp Front Number Plate Light 130189,Mobile_Electronics,5,0,0,N,Y,Great,1440969240,195.104.192.22,1,31-08-2015
23652105,32,B00PHZS078,531752206,"1 - Mini Bluetooth Speaker, Blue",Mobile_Electronics,5,0,0,N,N,"This was a gift from a friend a year ago and I thought it would be just an average little speaker. For my surprise, this product is awesome, sounds great and I would definitely consider buy another one.",1440965850,220.57.82.103,1,31-08-2015
399812,33,B00XWY8MO2,124821171,"(2) Skar Audio VD-10 D2 500 Watt RMS Dual 2 Ohm 10"" Shallow Subwoofers",Mobile_Electronics,5,1,1,N,N,i love the sound of skar and in the right box these are louder than any PSI around.. i have had 1 10' skar vd in a ported box for a &#34,1441039294,219.177.83.4,1,31-08-2015
48805811,34,B00HR0ZTD4,772901687,"Fm Transmitter, Keedox Car Radio Transmitter Car kit with 3.5mm Aux Audio Input, Car Charger Adapter for Apple iPhone 6s Plus, 6s, Samsung and More",Mobile_Electronics,5,0,0,N,Y,Can't go out with it!!!! best gadget for music lovers...,1441036084,199.137.131.177,1,31-08-2015
528818,35,B00MXET7NC,651107618,"BaoFeng M-1 Commercial Holster for UV-82 : Custom Leather, Vinyl, Stainless Steel Case",Mobile_Electronics,4,0,0,N,Y,Was everything I expected,1440963690,193.105.138.92,1,31-08-2015
10757416,36,B00LHXWPI4,952189067,Supersonic SC-807 Bluetooth CD/MP3/Cassette Player,Mobile_Electronics,1,0,0,N,N,"I was excited to get this product because it looked versatile and cute and I thought I could take it with me on the road.  However, after receiving it and trying it out I was disappointed to say the least.  The volume button does not work at all.  It is really stiff and difficult to move manually.  The control works, but it is small and could get lost if one is not careful.  The capacity for sound is limited.  Also the cables to connect the speakers were flimsy and not working properly.  Overall very disappointed with this purchase.  I contacted amazon for return and found out that we are responsible for shipping costs with this seller. I Found out the cheapest UPS ground services to be after packaging close to $30.00! This is crazy to have to pay this for a defective product.  So save your money and headache and buy something else.  Trust me, I hate to give bad reviews, but this is a sound equipment that you should skip!",1441042403,197.240.150.192,0,31-08-2015
30841819,37,B00TQYCU0Y,328706129,"Garmin n�vi 65LM 6-Inch GPS Navigators System with Spoken Turn-By-Turn Directions, Preloaded Maps and Speed Limit Displays - Lower 49 U.S. States (Certified Refurbished)",Mobile_Electronics,5,0,0,N,Y,"Outstanding, great price and I like the larger screen",1440998580,192.68.121.8,1,31-08-2015
32397073,38,B011W26BU2,938399424,"Bluetooth Speakers, SoundPal Cube F1 5 Watt Bluetooth Speaker Compatible with all Bluetooth Devices",Mobile_Electronics,5,2,2,N,Y,Nice little unit with great sound.  Built well and easy to use - great for travelling.  The hands-free phone feature is a nice plus.,1440966237,204.88.184.149,1,31-08-2015
22070226,39,B00VU7PGPQ,973149575,[New Element Series] iXCC MicroUSB cables,Mobile_Electronics,5,0,0,N,Y,Life savers,1441018007,214.189.200.151,1,31-08-2015
37645678,40,B00VBBLOJI,43604968,"Bluetooth Transmitter, AUKEY Portable Wireless Stereo Music Transmitter Adapter with A2DP and AptX, Simultaneously Pairing with Two Headsets for TV, PC, iPod, MP3, and other 3.5mm Audio Devices (BT-C3)",Mobile_Electronics,5,0,0,N,Y,"Great range, about 30-50 feet, very clear, works with any audio input jack whether on an iPod, iPad, or computer monitor. Love it",1441041706,198.250.112.124,1,31-08-2015
22480021,41,B00U7XE03I,947869361,Cambridge SoundWorks OontZ Angle 2 [The PLUS Edition] Ultra Portable Wireless Bluetooth Speaker with Built in Mic up to 15 Hour Playtime works with iPhone iPad tablet Samsung and smart phones (RED),Mobile_Electronics,5,0,0,N,Y,My family and I like it so.much it has a good sound and we can take it anywhere we want.,1440964688,220.8.225.176,1,31-08-2015
27920584,42,B00IK9UZXA,711344791,"MOCREO&reg; Wireless Portable Bluetooth Stereo Music Transmitter (Not A Bluetooth Receiver) for 3.5mm Audio Devices (iPod, MP3/MP4,TV, Media Players...) + 3.5mm Audio Cable + USB Power Cable (Black)",Mobile_Electronics,5,0,0,N,Y,Works as advertised.  Pairs easily and re-pairs without effort.,1440984978,209.244.74.203,1,31-08-2015
49109878,43,B00KW52PGA,724135610,Blueskysea Free Gift Gel Pen + G1W-C G1W PRO Car Dash Camera DVR NTK96650 Chip AR0330 Lens Capacitor Vision No Battery +Rear View Mirror Mount,Mobile_Electronics,4,0,0,N,Y,"Good dashcam.  This is my second G1W-C.<br /><br />Likes: 1080p max resolution, rearview mirror mount, nice screen, no battery, affordable, free pen.<br /><br />Dislikes: loses time/date if car is parked for a few days (no battery, only capacitor), UI controls are tricky, free pen.",1441043011,205.120.216.63,1,31-08-2015
4159021,44,B00911E7EO,157555526,Professional Tactique Military Police FBI Flexible Throat Mic Microphone Covert Acoustic Tube Earpiece Headset With Finger PTT for Kenwood Pro-Talk XLS TK Two Way Radio 2pin,Mobile_Electronics,5,0,0,N,Y,I just love this item. Thanks and plan to get more from this provider.,1440966810,207.155.44.3,1,31-08-2015
14738400,45,B00HNOWHRU,611054041,Kobo eReader Touch Black,Mobile_Electronics,5,0,1,N,N,The big advantage that the Kobo has over the Kindle is that pubic libraries do not support Kindle.  You can not use a kindle to download books from your local library.,1440987952,192.173.128.78,1,31-08-2015
29340349,46,B00Z0GRGFG,983568905,Generic Mobile NL-550-WHITE Transceiver Antenna,Mobile_Electronics,1,0,0,N,N,"First off, we need the operating band this is designed for.  It is not foldable or collapsable.  Also need the connector type.<br />You will not sell many of these without supplying more information.",1440965909,206.125.88.203,0,31-08-2015
53076619,47,B00JP7TCDK,987522321,EC TECHNOLOGY? New design Backup External Battery Pack and Charger (Power Bank) with flashlight,Mobile_Electronics,5,0,0,N,N,"I bought this primarily to be used as a flashlight and it has worked out well over the last five weeks. I've run it for twenty hours continuously before deciding it was starting to dim. The nice thing about LEDs is the light stays white unlike a filament-type bulb. The light from this device is more than adequate when I'm out on a dark night. Then my phone charger replenishes it once it runs down. The flashlight switch does stick up just a little bit so it is possible for it to be inadvertently switched on (push-on/push-off) while in a pocket or pack.<br /><br />For recharging purposes, the battery capacity in this device is small. Although the battery capacity is spec'd at 2600 MaH, you will never get that amount into the device you are charging. The process of up-converting the charger's battery voltage (~3.7 vdc) to the USB standard (5 vdc) and back down to battery voltage (~3.7 vdc) in the device being charged results in some losses. A good budgetary figure is to plan on transferring 70% of the source battery capacity into the device being charged. So if your phone's battery is spec'd at 2500 MaH, you will need at least a 3600MaH battery in your charger to fully charge the phone's battery. This is true for all battery-driven chargers, not just this one. Or you can shop for a charger whose battery capacity is 150% of the device you need to fully charge - it's that simple.",1441005757,221.251.166.219,1,31-08-2015
43493634,48,B011W26BU2,938399424,"Bluetooth Speakers, SoundPal Cube F1 5 Watt Bluetooth Speaker Compatible with all Bluetooth Devices",Mobile_Electronics,3,0,3,N,Y,I have another Bluetooth speaker from another maker and this one was very easy to use but the volume  up louder doesn't sound as good as the other one.,1441008722,206.10.201.4,0,31-08-2015
48689977,49,B005LF67OC,71624801,BestDealUSA Universal Am-Fm Am Fm Hidden Windshield Antenna Car Radio,Mobile_Electronics,5,0,0,N,Y,X x vc&#34,1440960140,194.214.172.100,0,31-08-2015
3962209,50,B00W2S9MBG,805170833,"Pioneer 6.2"" Double DIN 2DIN Touchscreen AM/FM DVD MP3 WMA CD Player USB Bluetooth with JDM 170� Rear View Back-up Camera",Mobile_Electronics,5,0,0,N,Y,"Sounds awesome and works great, pioneer coming in clutch.",1440972436,210.21.226.99,1,31-08-2015
26081688,51,B00XKM57WQ,168739839,"Dashboard Camera, SplashETech Mini 0806 Dash Cam *World's Smallest Dashcam W/ Screen* Amba A7LA50 + OV4689, HDR, Full HD 1296P, Car Video Recorder, Dvr Car Camera with GPS Logger + MLC TF Card",Mobile_Electronics,5,9,11,N,N,"This is my first Dashcam and I love it!  This was much smaller that I thought, but the smaller the better, can't be seen easily by others.  I live in the city, lots of cars, stop lights and traffic.  Though I have not had accident since having installed this, I have reviewed footage and image was super clear for daytime video and better that I expected, very clear night vision.  I can see how this dashcam can come in handy for so many instances that could happen.  It was easy to install, we used a silicone adhesive for that extra security.  I think this dashcam is a good buy and I think everyone should have one these days.  I was able to try this at a discount for my honest review.",1440977105,217.232.38.249,1,31-08-2015
42129235,52,B005C0URVU,310895382,KIA to Ipod Iphone A/v Charge Adapter for 2009-2012 Soul Optima Rio Sportage Sorento Sedona,Mobile_Electronics,5,0,0,N,Y,The cord did it's job and locks into your ipod/phone pretty well. I am able to pull my ipod to me by the cord which is nice.,1440962589,196.29.33.96,1,31-08-2015
36246895,53,B00QGFRDWG,610365995,"Insten Premium Black Thick Gel Silicon Skin for the Microsoft Zune HD 16, 32",Mobile_Electronics,4,0,0,N,Y,"Good product so far, it fits my Zune very well.",1441030709,221.222.189.227,1,31-08-2015
10247168,54,B00QJL2TF8,547623891,Memorex Personal CD Player System with LCD Display 60-Second Anti Skip and Ear-Buds- Easy-to-open Packaging,Mobile_Electronics,3,0,0,N,Y,"Like all portable players, leaves much to be desired. Good for the battery usiness",1440999083,197.93.57.83,1,31-08-2015
45774171,55,B00E1BRITU,120483649,"Pioneer Class FD 4-Channel Bridgeable Amplifier w/1,200 Watts Max Power, Model GM-D8604",Mobile_Electronics,5,2,2,N,Y,it is an excellent product easy to install worth the price,1440988740,212.63.43.156,1,31-08-2015
47448980,56,B00MJCDPM2,754171872,Sentey LS-4460 B-Trek S8 Bluetooth Portable Stereo Speaker (Black),Mobile_Electronics,5,0,0,N,Y,I am really enjoying this speaker. I was unsure if it was as good as some of the reviews gave it but I am very pleased with the sound quality and the value.,1440967407,203.71.43.128,1,31-08-2015
39550519,57,B00LAG4HN4,536367292,"iXCC Element II Lightning Cable 6ft, iPhone Charger, for iPhone 7 6s 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](White and Black)",Mobile_Electronics,5,0,0,N,Y,"Good, strong, and 6 feet long.",1441022174,208.169.178.186,1,31-08-2015
2476375,58,B00XHAR9GI,820413549,"Towallmark 7"" HD Car GPS Navigation 4G 128M Touch Screen Multimedia Player Free Map Update",Mobile_Electronics,5,0,1,N,Y,Big screen is nice once the store contacted me on how to have voice directions,1441027275,218.228.98.201,1,31-08-2015
16801898,59,B00NPMEZOM,57161434,G.G.Martinsen 8GB Slim 1.78'' Screen MP3/MP4 Player Media/Music/Audio Player with Silver color,Mobile_Electronics,5,0,0,N,Y,"I bought this as a gift for a friend.  I loaded a bunch of songs on it before giving it to her.  It was easy to load and seemed really easy to use, too.  User friendly, I guess is the right term.  I have an MP3 player I bought elsewhere but this one looked a lot nicer than mine.  My friend loved her gift.  She thought I spent a lot of money on it but really, the price was very reasonable.",1441027402,195.172.222.93,1,31-08-2015
22190196,60,B000MPMHMW,490935467,Humminbird 7400931 MHX XNT Transom Mounting Hardware Kit,Mobile_Electronics,5,0,0,N,Y,Exactly what I needed,1440981733,194.11.132.42,1,31-08-2015
26192749,61,B00EPRT4BA,156331019,"Pwr+ Car Charger for Satechi, The OontZ, Angle, Cambridge SoundWorks BT Wireless Bluetooth Portable Speaker System Power Supply Adapter Cord",Mobile_Electronics,1,1,1,N,Y,Does not fit XL,1440993376,212.3.84.62,0,31-08-2015
52894341,62,B011NH6I18,438033117,USTEK&reg,Mobile_Electronics,3,0,0,N,N,OK,1441024738,205.144.108.126,1,31-08-2015
48501328,63,B00UG3T8QS,968405497,"Willgoo Mini 0806 Ambarella A7 Chip + Ov4689 Sensor, 1296p Car Dash Camera DVR + GPS Logger + CPL Filter + Hardwire Kit",Mobile_Electronics,2,0,0,N,Y,"Purchased two of these based on a wide variety of reviews. The first one failed within a couple of hours of use, and the second one failed today.  The first one was replaced by Amazon and I haven't had a chance to use it much. This second one will simply be returned for a refund. The recording it made were excellent.  But what good does it do to have something that is unreliable?  Too bad.",1440963864,211.62.20.133,0,31-08-2015
41581336,64,B008MY1F8W,680240984,INPA K+CAN K+DCAN Car Diagnostic tool Cable OBD USB Interface for BMW R56 E87 E93 E70,Mobile_Electronics,5,0,0,N,Y,Great product but long shipping.,1441023333,201.58.116.1,0,31-08-2015
27397668,65,B00DWNXTNM,855260173,The Fashion Army Green 3in1 Whistle with Compass & Temperature Display,Mobile_Electronics,2,0,0,N,Y,The compass is not reliable.  I don't really know if it works,1440969260,215.79.1.183,0,31-08-2015
29138846,66,B00SF4YGCG,47320360,"Bundle 4 in 1 Essential Home and Car Charger Kit for iPhone 5 5C 5S, iPhone 6 6 Plus, iPad 3 4, iPad Mini, iPod Touch 5/Nano 7, 8 pin to USB -- Includes : 2 X 3ft Lightning Cable, 1 X Car charger, 1 X Wall charger (black)",Mobile_Electronics,2,0,0,N,Y,I was very disappointed! The charger will not charge my phone because it won't keep a charge. It very cheap looking and poor quality. It wasn't worth the money but you get what u pay for so I just went by to the Apple Store.,1440936646,209.224.60.76,0,30-08-2015
16890980,67,B00UVCYM7E,240041046,"Sporthway� 2.4Ghz 30fps wireless WIFI Camera Transmitter video transmitter for Car Reverse Bakup CCTV Camera , Support iPhone IOS/ Android system phone",Mobile_Electronics,3,2,3,N,Y,"Sometimes gets &#34;laggy&#34;. It was fron China which seller didn't indicate. I had lots of other products from China that had quality issues with electronics  overheating, shorting and just under performing. This unit didn't get hot and so far is working as advertised. My only concern because the app is a Chineese developed app, just don't know if the unit-app snoops my device. Have no way of knowing either:",1440951840,211.98.4.116,0,30-08-2015
10583612,68,B00S6AZAII,332752594,"High Quality Wall Travel Home Charger Adapter with 1m (3ft) Lighting Cable for iPhone 5 5s 5c, iPhone 6 6 Plus, iPad 4 Mini, iPad Air, iPod Touch 5/Nano 7 (White)",Mobile_Electronics,1,0,5,N,Y,After plugging in my phone an alert came on saying &#34,1441024738,213.62.180.33,0,30-08-2015
18204093,69,B00LAG4HN4,536367292,"iXCC Element II Lightning Cable 6ft, iPhone Charger, for iPhone 7 6s 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](White and Black)",Mobile_Electronics,5,0,0,N,Y,"Apple makes their charging products with inferior quality to profit off of loyal customers when they are forced to repurchase. Save your money here, these are exactly what I was looking for, made with excellent materials at the joints between the cable and plug-in. Well worth it, added length and color options are a plus.",1440923074,204.143.108.159,1,30-08-2015
1792911,70,B00RDCMYCU,902385260,Bluetooth Shower Speaker � SoundPal Water Resistant Wireless and Hands-free Speaker with Suction Cup - Compatible with All Bluetooth Devices,Mobile_Electronics,2,0,0,N,Y,"This thing doesn't stick to the wall. It takes forever to connect to my phone, but forget trying to have two different people using two different phones intermittently. Frankly, the sound quality isn't great either and my phone has better speaker and sound quality.",1440894440,213.121.15.91,0,30-08-2015
42865544,71,B00EDYTN8E,951846316,Retevis RT-5R 2 Way Radio 5W 128CH UHF/VHF 136-174/400-520 MHz Dual Band Dual Standby DTMF/CTCSS/DCS FM Ham Radio (2 Pack),Mobile_Electronics,5,2,2,N,Y,A gift so I cannot give much information about them. They look great and came on time though.,1440932005,217.219.180.150,1,30-08-2015
19658274,72,B00S7KOA56,96219805,Car Alarm 2015 New 5.0 Inch Touch Android GPS Wifi Rearview Mirror Fm G-sensor FHD 1080p Rearview Mirror Dash Cam Car DVR Dual Camera GPS,Mobile_Electronics,5,0,1,N,Y,Love love love loved it,1440930207,206.127.143.110,1,30-08-2015
34323478,73,B00BHZU9PS,5756570,Jensen JiSS-120i Portable Docking CD Music System for iPod and iPhone,Mobile_Electronics,5,1,1,N,Y,the unit fully met my expectations. Delivery was prompt.,1440930769,217.36.30.133,1,30-08-2015
2572900,74,B00CNIE31E,364962400,Wisedeal Car Vehicle Blackbox DVR Camera Recorder Full HD 1080P 2.7 Inch TFT Screen With Wide Angle 140 Degree(Black),Mobile_Electronics,1,0,0,N,Y,"I feel that the DVR is working good but the battery inside is not good as short time, I bought this DVR and used only in 2 two days the battery dead.<br />and the cover out side has been coming out of the DVR. please make it better to get your market!!!",1440936814,206.158.151.9,0,30-08-2015
12256390,75,B00SF1SB0W,313110035,"ACE DEAL MN03-8G Slim Mp3 Mp4 Player with 8GB LCD Screen,mp3,mp4 music media movie player in Blue Color",Mobile_Electronics,3,0,0,N,Y,"Stores a lot of music, it sounds good. It is very very difficult to maneuver the menus, not intuitive and the instructions are too minimal. It seems like all the features work, but being able to use them is a lot of work.",1440881417,215.22.20.94,1,30-08-2015
9094748,76,B00ZJAAM72,346689759,"Best Apple Watch Charging Stand for 38mm and 42mm from ZIVACHI, Highest Quality, Lightweight and Portable, for Home and Office, Non Slip Surface and Bottom. Protection from Scratching. (Black)",Mobile_Electronics,5,0,0,N,Y,satisfied,1440878553,195.128.75.168,1,30-08-2015
15532751,77,B00MWGREM2,599198627,0 Gauge Amp Kit Amplifier Install Wiring 1/0 Ga Power Installation Cables 4000W,Mobile_Electronics,5,0,0,N,Y,Easy to use,1440873724,192.203.123.12,1,30-08-2015
47952503,78,B00FL1TDOC,998606036,iDeaUSA High-Speed HDMI Cable Gold Plated 9 Feet & 3 Feet HDMI Cable Pack with Mini HDMI Adapter ��,Mobile_Electronics,3,0,0,N,Y,"The speaker looks nice and was easy to set up. However, the description states it can be up to 30 ft away from your bluetooth device and it's really only about 10 ft or it constantly loses connection.",1440953072,222.204.167.2,1,30-08-2015
43355838,79,B00MXET7NC,651107618,"BaoFeng M-1 Commercial Holster for UV-82 : Custom Leather, Vinyl, Stainless Steel Case",Mobile_Electronics,5,0,0,N,Y,Very good. good  seller,1440956852,197.222.50.208,1,30-08-2015
